DATA_BASE;TIPO_DESENROLA;UNIDADE_FEDERACAO;COD_CONGLOMERADO_FINANCEIRO;NOME_CONGLOMERADO_FINANCEIRO;NUMERO_OPERACOES;VOLUME_OPERACOES
202310;1;RR;10069;ITAU;24;17827,33
202310;1;RR;52058;NUBANK;168;113285,91
202310;1;RR;30379;SANTANDER;26;15874,33
202310;1;RS;51750;BANCO SICOOB;8;7197,22
202310;1;RS;49906;BB;249;137802,05
202310;1;RS;30290;BMG;542;458217,36
202310;1;RS;10045;BRADESCO;414;309388,99
202310;1;RS;49944;BTG PACTUAL;1057;816320,70
202310;1;RS;52072;C6 BANK;186;126178,07
202310;1;RS;51626;CAIXA ECONÔMICA FEDERAL;661;418805,39
202310;1;RS;2466552;CC SICOOB VALE SUL;1;783,28
202310;1;RS;78825270;CCLA MAXI ALFA;3;2962,98
202310;1;RS;2090126;CCLA SICOOB VALCREDI SUL;1;2691,12
202310;1;RS;81014060;CCLAA ITAIPU SICOOB CREDITAIPU;1;1289,26
202310;1;RS;78862083;COOP NOVOS CAMPOS;1;4203,69
202310;1;RS;51884;INTER;2099;1569099,68
202310;1;RS;10069;ITAU;570;403817,21
202310;1;RS;52058;NUBANK;3115;2075321,83
202310;1;RS;30379;SANTANDER;610;394551,01
202310;1;RS;51011;VOTORANTIM;42;40901,02
202310;1;SC;51750;BANCO SICOOB;15;9112,48
202310;1;SC;49906;BB;152;91920,83
202310;1;SC;30290;BMG;273;220133,09
202310;1;SC;10045;BRADESCO;301;212973,63
202310;1;SC;49944;BTG PACTUAL;585;469824,95
202310;1;SC;52072;C6 BANK;98;73976,08
202310;1;SC;51626;CAIXA ECONÔMICA FEDERAL;244;173443,28
202310;1;SC;85291086;CC LITORÂNEA;4;3197,99
202310;1;SC;2015588;CCLA DO CENTRO SUL RONDONIENSE;1;1256,70
202310;1;SC;86829827;CCLA DO VALE;2;2365,84
202310;1;SC;78825270;CCLA MAXI ALFA;18;26357,90
202310;1;SC;2090126;CCLA SICOOB VALCREDI SUL;1;1082,82
202310;1;SC;51884;INTER;1056;884312,60
202310;1;SC;10069;ITAU;255;202034,51
202310;1;SC;52058;NUBANK;1594;1100124,37
202310;1;SC;30379;SANTANDER;239;164394,51
202310;1;SC;51011;VOTORANTIM;26;26205,80
202310;1;SE;51750;BANCO SICOOB;1;1039,97
202310;1;SE;49906;BB;79;41298,50
202310;1;SE;30290;BMG;133;94428,15
202310;1;SE;10045;BRADESCO;89;60118,70
202310;1;SE;49944;BTG PACTUAL;257;195250,13
202310;1;SE;52072;C6 BANK;29;21859,03
202310;1;SE;51626;CAIXA ECONÔMICA FEDERAL;165;116071,99
202310;1;SE;51884;INTER;603;406019,86
202310;1;SE;10069;ITAU;71;53324,37
202310;1;SE;52058;NUBANK;836;505850,52
202310;1;SE;30379;SANTANDER;102;69834,19
202310;1;SE;51011;VOTORANTIM;4;2080,28
202310;1;SP;51750;BANCO SICOOB;25;19541,09
202310;1;SP;49906;BB;1261;743360,78
202310;1;SP;30290;BMG;3214;2562069,14
202310;1;SP;10045;BRADESCO;4233;2808616,28
202310;1;SP;49944;BTG PACTUAL;6596;5076265,97
202310;1;SP;52072;C6 BANK;1209;776211,95
202310;1;SP;51626;CAIXA ECONÔMICA FEDERAL;2545;1667210,79
202310;1;SP;51884;INTER;11568;8668082,30
202310;1;SP;10069;ITAU;5969;4191169,04
202310;1;SP;52058;NUBANK;20127;12932862,17
202310;1;SP;30379;SANTANDER;4928;3387810,25
202310;1;SP;3632872;SICOOB CREDISUL;1;608,17
202310;1;SP;51011;VOTORANTIM;237;206020,79
202310;1;TO;51750;BANCO SICOOB;1;387,71
202310;1;TO;49906;BB;70;31801,81
202310;1;TO;30290;BMG;60;35203,60
202310;1;TO;10045;BRADESCO;52;34810,90
202310;1;TO;49944;BTG PACTUAL;102;69205,73
202310;1;TO;52072;C6 BANK;21;12742,20
202310;1;TO;51626;CAIXA ECONÔMICA FEDERAL;52;34128,32
202310;1;TO;51884;INTER;266;185020,04
202310;1;TO;10069;ITAU;51;41345,50
202310;1;TO;52058;NUBANK;457;269135,19
202310;1;TO;30379;SANTANDER;28;16260,53
202310;1;TO;51011;VOTORANTIM;1;585,91
202310;2;AC;49906;BB;42;525384,24
202310;2;AC;17351180;BCO TRIANGULO S.A.;37;52228,83
202310;2;AC;10045;BRADESCO;9;31475,33
202310;2;AC;51626;CAIXA ECONÔMICA FEDERAL;23;48550,07
202310;2;AC;10069;ITAU;20;81267,41
202310;2;AC;30379;SANTANDER;34;169757,21
202310;2;AC;51011;VOTORANTIM;7;63198,53
202310;2;AL;49906;BB;94;384098,63
202310;2;AL;17351180;BCO TRIANGULO S.A.;39;46406,45
202310;2;AL;10045;BRADESCO;42;351544,51
202310;2;AL;49944;BTG PACTUAL;5;17558,75
202310;2;AL;51626;CAIXA ECONÔMICA FEDERAL;93;131206,83
202310;2;AL;51884;INTER;9;56692,95
202310;2;AL;10069;ITAU;211;705155,66
202310;2;AL;30379;SANTANDER;193;862430,64
202310;2;AL;51011;VOTORANTIM;21;112666,03
202310;2;AM;49906;BB;77;588493,67
202310;2;AM;17351180;BCO TRIANGULO S.A.;76;90587,51
202310;2;AM;10045;BRADESCO;227;2653747,45
202310;2;AM;49944;BTG PACTUAL;10;40860,82
202310;2;AM;51626;CAIXA ECONÔMICA FEDERAL;50;68107,42
202310;2;AM;51884;INTER;11;69763,31
202310;2;AM;10069;ITAU;205;551237,29
202310;2;AM;30379;SANTANDER;276;1375677,55
202310;2;AM;51011;VOTORANTIM;21;168309,67
202310;2;AP;49906;BB;64;434455,46
202310;2;AP;17351180;BCO TRIANGULO S.A.;9;12697,26
202310;2;AP;10045;BRADESCO;16;146252,41
202310;2;AP;49944;BTG PACTUAL;3;7392,52
202310;2;AP;51626;CAIXA ECONÔMICA FEDERAL;11;10306,04
202310;2;AP;51884;INTER;1;2109,36
202310;2;AP;10069;ITAU;27;76714,91
202310;2;AP;30379;SANTANDER;47;320496,96
202310;2;AP;51011;VOTORANTIM;2;4822,36
202310;2;BA;49906;BB;477;3227208,09
202310;2;BA;13009717;BCO DO EST. DE SE S.A.;2;3290,59
202310;2;BA;17351180;BCO TRIANGULO S.A.;124;164667,90
202310;2;BA;10045;BRADESCO;372;4284542,32
202310;2;BA;49944;BTG PACTUAL;12;37084,49
202310;2;BA;51626;CAIXA ECONÔMICA FEDERAL;333;432576,53
202310;2;BA;51884;INTER;23;85281,48
202310;2;BA;10069;ITAU;1002;3111318,09
202310;2;BA;30379;SANTANDER;1120;6494111,97
202310;2;BA;51011;VOTORANTIM;65;343561,59
202310;2;CE;49906;BB;296;2698942,88
202310;2;CE;17351180;BCO TRIANGULO S.A.;61;71152,78
202310;2;CE;10045;BRADESCO;245;3146114,92
202310;2;CE;49944;BTG PACTUAL;7;54218,98
202310;2;CE;51626;CAIXA ECONÔMICA FEDERAL;193;266818,22
202310;2;CE;51884;INTER;25;110177,99
202310;2;CE;10069;ITAU;491;1541738,10
202310;2;CE;30379;SANTANDER;614;3211453,06
202310;2;CE;51011;VOTORANTIM;54;244926,21
202310;2;DF;49906;BB;100;678693,96
202310;2;DF;17351180;BCO TRIANGULO S.A.;31;41230,86
202310;2;DF;10045;BRADESCO;84;1333579,86
202310;2;DF;49944;BTG PACTUAL;6;45192,47
202310;2;DF;51626;CAIXA ECONÔMICA FEDERAL;133;267852,63
202310;2;DF;51884;INTER;13;66151,82
202310;2;DF;10069;ITAU;292;941864,74
202310;2;DF;30379;SANTANDER;324;2433659,22
202310;2;DF;51011;VOTORANTIM;37;161714,65
202310;2;ES;49906;BB;87;510330,98
202310;2;ES;17351180;BCO TRIANGULO S.A.;36;62940,63
202310;2;ES;10045;BRADESCO;63;585177,78
202310;2;ES;49944;BTG PACTUAL;8;36266,87
202310;2;ES;51626;CAIXA ECONÔMICA FEDERAL;92;163705,04
202310;2;ES;51884;INTER;12;60292,22
202310;2;ES;10069;ITAU;203;642832,02
202310;2;ES;30379;SANTANDER;297;1555864,27
202310;2;ES;51011;VOTORANTIM;33;216100,69
202310;2;GO;49906;BB;205;1441630,67
202310;2;GO;17351180;BCO TRIANGULO S.A.;42;45331,18
202310;2;GO;10045;BRADESCO;193;2551603,26
202310;2;GO;49944;BTG PACTUAL;8;18647,95
202310;2;GO;51626;CAIXA ECONÔMICA FEDERAL;284;509874,40
202310;2;GO;51884;INTER;12;38195,35
202310;2;GO;10069;ITAU;540;1586382,11
202310;2;GO;30379;SANTANDER;431;2880955,81
202310;2;GO;51011;VOTORANTIM;71;574881,94
202310;2;MA;49906;BB;326;2109802,24
202310;2;MA;17351180;BCO TRIANGULO S.A.;41;63949,75
202310;2;MA;10045;BRADESCO;147;1405276,17
202310;2;MA;49944;BTG PACTUAL;9;25607,75
202310;2;MA;51626;CAIXA ECONÔMICA FEDERAL;87;123235,28
202310;2;MA;51884;INTER;6;29286,94
202310;2;MA;10069;ITAU;153;381359,70
202310;2;MA;30379;SANTANDER;289;1468673,25
202310;2;MA;51011;VOTORANTIM;35;258979,78
202310;2;MG;49906;BB;528;4057616,63
202310;2;MG;17351180;BCO TRIANGULO S.A.;153;161830,23
202310;2;MG;10045;BRADESCO;418;4884609,58
202310;2;MG;49944;BTG PACTUAL;28;207128,95
202310;2;MG;51626;CAIXA ECONÔMICA FEDERAL;520;747373,39
202310;2;MG;51884;INTER;74;444170,17
202310;2;MG;10069;ITAU;1414;4237232,43
202310;2;MG;30379;SANTANDER;1610;10739229,91
202310;2;MG;51011;VOTORANTIM;211;966084,32
202310;2;MS;49906;BB;130;1296579,44
202310;2;MS;17351180;BCO TRIANGULO S.A.;37;47673,70
202310;2;MS;10045;BRADESCO;134;1775072,65
202310;2;MS;49944;BTG PACTUAL;3;15058,68
202310;2;MS;51626;CAIXA ECONÔMICA FEDERAL;71;150317,69
202310;2;MS;51884;INTER;6;18472,85
202310;2;MS;10069;ITAU;188;582583,00
202310;2;MS;30379;SANTANDER;261;1531986,49
202310;2;MS;51011;VOTORANTIM;67;444689,42
202310;2;MT;49906;BB;194;1612182,25
202310;2;MT;17351180;BCO TRIANGULO S.A.;27;33704,61
202310;2;MT;10045;BRADESCO;116;1464862,78
202310;2;MT;49944;BTG PACTUAL;5;14758,98
202310;2;MT;51626;CAIXA ECONÔMICA FEDERAL;86;156411,35
202310;2;MT;51884;INTER;9;51720,70
202310;2;MT;10069;ITAU;151;487948,84
202310;2;MT;30379;SANTANDER;220;1300073,27
202310;2;MT;51011;VOTORANTIM;54;354072,36
202310;2;PA;49906;BB;264;1526459,86
202310;2;PA;17351180;BCO TRIANGULO S.A.;109;124782,67
202310;2;PA;10045;BRADESCO;165;1924537,76
202310;2;PA;49944;BTG PACTUAL;3;11186,63
202310;2;PA;51626;CAIXA ECONÔMICA FEDERAL;135;173989,79
202310;2;PA;51884;INTER;19;79435,24
202310;2;PA;10069;ITAU;247;794949,61
202310;2;PA;30379;SANTANDER;436;2306695,61
202310;2;PA;51011;VOTORANTIM;43;331344,53
202310;2;PB;49906;BB;160;1127183,84
202310;2;PB;17351180;BCO TRIANGULO S.A.;53;54885,23
202310;2;PB;10045;BRADESCO;107;1347129,99
202310;2;PB;49944;BTG PACTUAL;5;7174,84
202310;2;PB;51626;CAIXA ECONÔMICA FEDERAL;102;193656,42
202310;2;PB;51884;INTER;9;22566,28
202310;2;PB;10069;ITAU;285;945230,59
202310;2;PB;30379;SANTANDER;257;1144729,39
202310;2;PB;51011;VOTORANTIM;39;268550,78
202310;2;PE;49906;BB;251;1568432,81
202310;2;PE;17351180;BCO TRIANGULO S.A.;84;69312,48
202310;2;PE;10045;BRADESCO;251;3855132,54
202310;2;PE;49944;BTG PACTUAL;9;21269,61
202310;2;PE;51626;CAIXA ECONÔMICA FEDERAL;155;192227,65
202310;2;PE;51884;INTER;16;81031,92
202310;2;PE;10069;ITAU;737;2167476,37
202310;2;PE;30379;SANTANDER;747;4442322,29
202310;2;PE;51011;VOTORANTIM;61;474788,16
202310;2;PI;49906;BB;196;1174231,81
202310;2;PI;17351180;BCO TRIANGULO S.A.;17;20310,94
202310;2;PI;10045;BRADESCO;48;375615,34
202310;2;PI;49944;BTG PACTUAL;1;774,29
202310;2;PI;51626;CAIXA ECONÔMICA FEDERAL;100;161485,74
202310;2;PI;51884;INTER;2;4893,33
202310;2;PI;10069;ITAU;109;287732,50
202310;2;PI;30379;SANTANDER;149;589911,99
202310;2;PI;51011;VOTORANTIM;29;234469,37
202310;2;PR;49906;BB;255;2239808,95
202310;2;PR;17351180;BCO TRIANGULO S.A.;100;194373,40
202310;2;PR;10045;BRADESCO;320;5389260,25
202310;2;PR;49944;BTG PACTUAL;18;223681,21
202310;2;PR;51626;CAIXA ECONÔMICA FEDERAL;376;727923,02
202310;2;PR;51884;INTER;28;153241,27
202310;2;PR;10069;ITAU;995;2980318,57
202310;2;PR;30379;SANTANDER;947;6886328,80
202310;2;PR;51011;VOTORANTIM;199;1226265,59
202310;2;RJ;49906;BB;288;2037557,19
202310;2;RJ;17351180;BCO TRIANGULO S.A.;140;264929,16
202310;2;RJ;10045;BRADESCO;669;9777626,96
202310;2;RJ;49944;BTG PACTUAL;36;186138,52
202310;2;RJ;51626;CAIXA ECONÔMICA FEDERAL;389;612898,03
202310;2;RJ;51884;INTER;50;340243,15
202310;2;RJ;10069;ITAU;2922;7445682,03
202310;2;RJ;30379;SANTANDER;2580;17964553,07
202310;2;RJ;51011;VOTORANTIM;212;1282236,62
202310;2;RN;49906;BB;162;1044681,50
202310;2;RN;17351180;BCO TRIANGULO S.A.;60;54583,24
202310;2;RN;10045;BRADESCO;61;664058,99
202310;2;RN;49944;BTG PACTUAL;7;11044,76
202310;2;RN;51626;CAIXA ECONÔMICA FEDERAL;82;141254,37
202310;2;RN;51884;INTER;10;23249,02
202310;2;RN;10069;ITAU;223;570133,91
202310;2;RN;30379;SANTANDER;254;1383497,50
202310;2;RN;51011;VOTORANTIM;34;157569,26
202310;2;RO;49906;BB;74;495745,98
202310;2;RO;17351180;BCO TRIANGULO S.A.;19;18813,17
202310;2;RO;10045;BRADESCO;38;802270,18
202310;2;RO;49944;BTG PACTUAL;3;39757,34
202310;2;RO;51626;CAIXA ECONÔMICA FEDERAL;49;102571,51
202310;2;RO;51884;INTER;5;29711,72
202310;2;RO;10069;ITAU;45;150634,21
202310;2;RO;30379;SANTANDER;97;560374,20
202310;2;RO;51011;VOTORANTIM;16;55866,87
202310;2;RR;49906;BB;48;706866,20
202310;2;RR;17351180;BCO TRIANGULO S.A.;2;3529,72
202310;2;RR;10045;BRADESCO;12;227162,03
202310;2;RR;49944;BTG PACTUAL;1;2005,43
202310;2;RR;51626;CAIXA ECONÔMICA FEDERAL;9;5232,87
202310;2;RR;51884;INTER;2;6932,49
202310;2;RR;10069;ITAU;16;52125,86
202310;2;RR;30379;SANTANDER;36;154835,57
202310;2;RR;51011;VOTORANTIM;6;42383,43
202310;2;RS;49906;BB;232;1497969,72
202310;2;RS;17351180;BCO TRIANGULO S.A.;90;121179,77
202310;2;RS;10045;BRADESCO;154;1781286,63
202310;2;RS;49944;BTG PACTUAL;13;78167,30
202310;2;RS;51626;CAIXA ECONÔMICA FEDERAL;394;731600,48
202310;2;RS;51884;INTER;23;92255,79
202310;2;RS;10069;ITAU;839;2170295,68
202310;2;RS;30379;SANTANDER;869;4682517,92
202310;2;RS;51011;VOTORANTIM;133;920357,96
202310;2;SC;49906;BB;242;1834729,07
202310;2;SC;17351180;BCO TRIANGULO S.A.;78;82853,28
202310;2;SC;10045;BRADESCO;220;3300576,31
202310;2;SC;49944;BTG PACTUAL;10;84615,52
202310;2;SC;51626;CAIXA ECONÔMICA FEDERAL;252;446507,04
202310;2;SC;51884;INTER;22;129297,66
202310;2;SC;10069;ITAU;556;1825976,09
202310;2;SC;30379;SANTANDER;521;3074965,63
202310;2;SC;51011;VOTORANTIM;133;932520,00
202310;2;SE;49906;BB;75;344818,46
202310;2;SE;13009717;BCO DO EST. DE SE S.A.;32;251060,52
202310;2;SE;17351180;BCO TRIANGULO S.A.;8;4874,09
202310;2;SE;10045;BRADESCO;20;82061,20
202310;2;SE;49944;BTG PACTUAL;1;1637,42
202310;2;SE;51626;CAIXA ECONÔMICA FEDERAL;62;72037,33
202310;2;SE;51884;INTER;6;21407,35
202310;2;SE;10069;ITAU;159;423838,40
202310;2;SE;30379;SANTANDER;136;762691,64
202310;2;SE;51011;VOTORANTIM;13;119291,08
202310;2;SP;49906;BB;1004;7964916,51
202310;2;SP;17351180;BCO TRIANGULO S.A.;306;416716,48
202310;2;SP;10045;BRADESCO;2242;28581546,27
202310;2;SP;49944;BTG PACTUAL;109;608292,05
202310;2;SP;51626;CAIXA ECONÔMICA FEDERAL;1179;1842239,13
202310;2;SP;51884;INTER;156;722570,62
202310;2;SP;10069;ITAU;6568;18755804,96
202310;2;SP;30379;SANTANDER;6616;43772755,05
202310;2;SP;51011;VOTORANTIM;894;5200727,76
202310;2;TO;49906;BB;91;580960,11
202310;2;TO;17351180;BCO TRIANGULO S.A.;6;4714,53
202310;2;TO;10045;BRADESCO;35;421121,39
202310;2;TO;49944;BTG PACTUAL;1;1792,18
202310;2;TO;51626;CAIXA ECONÔMICA FEDERAL;32;43121,34
202310;2;TO;51884;INTER;1;5120,23
202310;2;TO;10069;ITAU;26;98165,29
202310;2;TO;30379;SANTANDER;53;274018,18
202310;2;TO;51011;VOTORANTIM;15;114396,92
202311;1;AC;49906;BB;149;138811,97
202311;1;AC;30290;BMG;107;119325,66
202311;1;AC;10045;BRADESCO;32;39489,66
202311;1;AC;31976;BRB;1;753,30
202311;1;AC;49944;BTG PACTUAL;105;128933,36
202311;1;AC;51626;CAIXA ECONÔMICA FEDERAL;135;147874,52
202311;1;AC;51884;INTER;163;177936,48
202311;1;AC;10069;ITAU;46;47594,07
202311;1;AC;52058;NUBANK;456;453167,15
202311;1;AC;30379;SANTANDER;59;53947,02
202311;1;AC;3632872;SICOOB CREDISUL;6;12133,17
202311;1;AC;51011;VOTORANTIM;3;3146,77
202311;1;AL;51750;BANCO SICOOB;5;8320,07
202311;1;AL;30173;BANRISUL;3;3089,65
202311;1;AL;49906;BB;252;201758,38
202311;1;AL;30290;BMG;540;556981,78
202311;1;AL;10045;BRADESCO;132;113168,91
202311;1;AL;31976;BRB;8;7170,91
202311;1;AL;49944;BTG PACTUAL;366;360356,64
202311;1;AL;52072;C6 BANK;4;2884,71
202311;1;AL;51626;CAIXA ECONÔMICA FEDERAL;440;379711,91
202311;1;AL;51884;INTER;900;925873,90
202311;1;AL;10069;ITAU;134;131869,92
202311;1;AL;52058;NUBANK;1097;919124,23
202311;1;AL;30379;SANTANDER;179;158333,49
202311;1;AL;51011;VOTORANTIM;20;23485,68
202311;1;AM;51750;BANCO SICOOB;6;6218,79
202311;1;AM;30173;BANRISUL;1;989,83
202311;1;AM;49906;BB;348;348035,97
202311;1;AM;30290;BMG;671;876869,95
202311;1;AM;10045;BRADESCO;679;713076,89
202311;1;AM;31976;BRB;12;11742,04
202311;1;AM;49944;BTG PACTUAL;900;1174251,43
202311;1;AM;52072;C6 BANK;2;2701,61
202311;1;AM;51626;CAIXA ECONÔMICA FEDERAL;845;938319,43
202311;1;AM;2282709;COOP CENTRO NORTE BRASILEIRO;5;11179,06
202311;1;AM;51884;INTER;1594;2048385,54
202311;1;AM;10069;ITAU;623;746518,95
202311;1;AM;52058;NUBANK;3012;3150486,48
202311;1;AM;30379;SANTANDER;483;541395,92
202311;1;AM;5203605;SICOOB AMAZÔNIA;6;7592,07
202311;1;AM;3632872;SICOOB CREDISUL;1;709,33
202311;1;AM;51011;VOTORANTIM;30;43554,64
202311;1;AP;49906;BB;119;91883,30
202311;1;AP;30290;BMG;70;80201,40
202311;1;AP;10045;BRADESCO;15;16728,22
202311;1;AP;31976;BRB;1;542,56
202311;1;AP;49944;BTG PACTUAL;92;104673,20
202311;1;AP;52072;C6 BANK;1;241,47
202311;1;AP;51626;CAIXA ECONÔMICA FEDERAL;60;79056,44
202311;1;AP;51884;INTER;213;212307,35
202311;1;AP;10069;ITAU;43;38713,35
202311;1;AP;52058;NUBANK;275;229889,28
202311;1;AP;30379;SANTANDER;61;60677,68
202311;1;AP;51011;VOTORANTIM;4;5245,41
202311;1;BA;51750;BANCO SICOOB;22;26317,80
202311;1;BA;30173;BANRISUL;11;8713,69
202311;1;BA;49906;BB;1244;1118022,08
202311;1;BA;30290;BMG;1934;2288853,02
202311;1;BA;10045;BRADESCO;1024;1012676,37
202311;1;BA;31976;BRB;31;33371,82
202311;1;BA;49944;BTG PACTUAL;1846;2042597,09
202311;1;BA;52072;C6 BANK;13;11937,91
202311;1;BA;51626;CAIXA ECONÔMICA FEDERAL;1996;1879762,98
202311;1;BA;4174720;CC SICOOB COOPEMAR;2;1209,79
202311;1;BA;4321309;CC SICOOB CRED EXECUTIVO;2;3437,08
202311;1;BA;2528151;CC SICOOB CREDCOOP;1;556,90
202311;1;BA;2282165;CC SICOOB CREDICONQUISTA;4;7957,87
202311;1;BA;2876918;CC SICOOB NORTE SUL;3;1681,92
202311;1;BA;51884;INTER;3342;3680130,02
202311;1;BA;10069;ITAU;961;994565,80
202311;1;BA;52058;NUBANK;5414;4959805,76
202311;1;BA;30379;SANTANDER;1044;990604,81
202311;1;BA;73398646;SOC CC SICOOB COOPERE;7;10428,64
202311;1;BA;51011;VOTORANTIM;82;90340,85
202311;1;CE;51750;BANCO SICOOB;6;3802,75
202311;1;CE;30173;BANRISUL;5;3325,92
202311;1;CE;49906;BB;1099;924325,68
202311;1;CE;30290;BMG;1487;1640680,35
202311;1;CE;10045;BRADESCO;871;841544,16
202311;1;CE;31976;BRB;14;11781,61
202311;1;CE;49944;BTG PACTUAL;1407;1518690,98
202311;1;CE;52072;C6 BANK;3;1814,44
202311;1;CE;51626;CAIXA ECONÔMICA FEDERAL;1489;1413000,12
202311;1;CE;51884;INTER;3386;3539869,63
202311;1;CE;10069;ITAU;749;710770,82
202311;1;CE;52058;NUBANK;4869;4375736,10
202311;1;CE;30379;SANTANDER;856;828914,94
202311;1;CE;51011;VOTORANTIM;77;84684,60
202311;1;DF;51750;BANCO SICOOB;15;15001,58
202311;1;DF;30173;BANRISUL;7;11167,84
202311;1;DF;49906;BB;528;496056,16
202311;1;DF;30290;BMG;868;1166459,38
202311;1;DF;10045;BRADESCO;146;146258,00
202311;1;DF;31976;BRB;257;294500,16
202311;1;DF;49944;BTG PACTUAL;790;1020078,94
202311;1;DF;52072;C6 BANK;3;2442,40
202311;1;DF;51626;CAIXA ECONÔMICA FEDERAL;677;736191,24
202311;1;DF;1187961;CC DISTRITO FEDERAL E ENTORNO;6;7692,83
202311;1;DF;37079720;CCLA SICOOB CREDIJUSTRA;1;4755,08
202311;1;DF;694877;COOP SICOOB EXECUTIVO LTDA.;3;3258,29
202311;1;DF;51884;INTER;1879;2313183,32
202311;1;DF;10069;ITAU;441;543993,49
202311;1;DF;52058;NUBANK;2342;2291153,77
202311;1;DF;30379;SANTANDER;388;425833,63
202311;1;DF;3632872;SICOOB CREDISUL;1;556,76
202311;1;DF;51011;VOTORANTIM;24;31572,19
202311;1;ES;51750;BANCO SICOOB;87;81579,66
202311;1;ES;30173;BANRISUL;3;5303,68
202311;1;ES;49906;BB;196;187332,34
202311;1;ES;30290;BMG;614;781067,75
202311;1;ES;10045;BRADESCO;106;114855,09
202311;1;ES;31976;BRB;5;2345,62
202311;1;ES;49944;BTG PACTUAL;483;658122,82
202311;1;ES;51626;CAIXA ECONÔMICA FEDERAL;527;565024,08
202311;1;ES;51884;INTER;1071;1444011,22
202311;1;ES;10069;ITAU;299;335429,78
202311;1;ES;52058;NUBANK;1471;1444975,96
202311;1;ES;30379;SANTANDER;285;328725,89
202311;1;ES;3632872;SICOOB CREDISUL;1;2319,67
202311;1;ES;51011;VOTORANTIM;19;30454,59
202311;1;GO;51750;BANCO SICOOB;27;40291,20
202311;1;GO;30173;BANRISUL;1;695,71
202311;1;GO;49906;BB;395;400636,13
202311;1;GO;30290;BMG;954;1203735,90
202311;1;GO;10045;BRADESCO;281;296218,88
202311;1;GO;31976;BRB;71;119435,60
202311;1;GO;49944;BTG PACTUAL;950;1144084,26
202311;1;GO;52072;C6 BANK;4;6181,94
202311;1;GO;51626;CAIXA ECONÔMICA FEDERAL;781;730188,47
202311;1;GO;1187961;CC DISTRITO FEDERAL E ENTORNO;1;1195,65
202311;1;GO;33579731;CCLA CENTRO-SUL GOIANO;3;5742,99
202311;1;GO;2282709;COOP CENTRO NORTE BRASILEIRO;1;882,34
202311;1;GO;694877;COOP SICOOB EXECUTIVO LTDA.;4;2589,73
202311;1;GO;51884;INTER;1818;2241409,96
202311;1;GO;10069;ITAU;678;772361,03
202311;1;GO;52058;NUBANK;2537;2356197,15
202311;1;GO;30379;SANTANDER;469;508611,28
202311;1;GO;73398646;SOC CC SICOOB COOPERE;1;2601,63
202311;1;GO;51011;VOTORANTIM;42;57938,03
202311;1;MA;51750;BANCO SICOOB;6;6616,30
202311;1;MA;30173;BANRISUL;3;1169,94
202311;1;MA;49906;BB;737;566162,21
202311;1;MA;30290;BMG;525;662676,52
202311;1;MA;10045;BRADESCO;280;242425,11
202311;1;MA;31976;BRB;4;2083,73
202311;1;MA;49944;BTG PACTUAL;500;556218,60
202311;1;MA;52072;C6 BANK;3;3343,00
202311;1;MA;51626;CAIXA ECONÔMICA FEDERAL;494;441071,00
202311;1;MA;51884;INTER;1091;1148177,21
202311;1;MA;10069;ITAU;227;212677,58
202311;1;MA;52058;NUBANK;1990;1695119,61
202311;1;MA;30379;SANTANDER;274;275671,24
202311;1;MA;51011;VOTORANTIM;18;23762,50
202311;1;MG;51750;BANCO SICOOB;217;269362,55
202311;1;MG;30173;BANRISUL;10;16843,63
202311;1;MG;49906;BB;1225;1151506,81
202311;1;MG;30290;BMG;3889;4884747,62
202311;1;MG;10045;BRADESCO;926;978730,94
202311;1;MG;31976;BRB;23;23889,91
202311;1;MG;49944;BTG PACTUAL;2361;2987196,95
202311;1;MG;52072;C6 BANK;8;8879,24
202311;1;MG;51626;CAIXA ECONÔMICA FEDERAL;2960;3115707,35
202311;1;MG;2466552;CC SICOOB VALE SUL;2;1619,95
202311;1;MG;65239402;CC UNIÃO DO CENTRO OESTE DE MINAS;3;6038,11
202311;1;MG;2015588;CCLA DO CENTRO SUL RONDONIENSE;1;1954,62
202311;1;MG;14046512;CCLA MARGEM ESQUERDA DO URUCUI;11;13417,51
202311;1;MG;64480833;CCLA MARTINHO CAMPOS;1;1454,12
202311;1;MG;1736516;CCLA REG. CTR. E OESTE MINEIRO;2;2073,63
202311;1;MG;1703620;CCLA UNIÃO CENTRO OESTE MINAS;9;13422,96
202311;1;MG;19402130;CECM EMPR EST HOSP BH RM ZM;1;762,14
202311;1;MG;51884;INTER;7534;8501999,91
202311;1;MG;10069;ITAU;2097;2195862,19
202311;1;MG;52058;NUBANK;7240;7181225,56
202311;1;MG;30379;SANTANDER;1460;1461529,99
202311;1;MG;51011;VOTORANTIM;87;111452,39
202311;1;MS;51750;BANCO SICOOB;16;13790,73
202311;1;MS;30173;BANRISUL;3;1629,38
202311;1;MS;49906;BB;388;398951,97
202311;1;MS;30290;BMG;655;807314,23
202311;1;MS;10045;BRADESCO;346;376120,45
202311;1;MS;31976;BRB;5;5140,73
202311;1;MS;49944;BTG PACTUAL;566;688967,13
202311;1;MS;52072;C6 BANK;6;6450,20
202311;1;MS;51626;CAIXA ECONÔMICA FEDERAL;643;692159,63
202311;1;MS;51884;INTER;839;957287,70
202311;1;MS;10069;ITAU;224;277465,33
202311;1;MS;52058;NUBANK;1902;1777189,87
202311;1;MS;30379;SANTANDER;360;405429,01
